I7,2019,Series 2,Batter,Gary Sanchez,UR
I8,2019,Series 2,Batter,Josh Bell,UR
I9,2019,Series 2,Batter,Tim Anderson,UR
I10,2019,Series 2,Batter,Cody Bellinger,UR
I11,2019,Series 2,Pitcher,Cliff Lee,UR
I12,2019,Series 2,Pitcher,Jose Mesa,UR
I13,2019,Series 2,Batter,Jim Thome,UR
I14,2019,Series 2,Batter,Nap Lajoie,UR
I15,2019,Series 2,Batter,Al Rosen,UR
I16,2019,Series 2,Batter,Lou Boudreau,UR
I17,2019,Series 2,Batter,Omar Vizquel,UR
I18,2019,Series 2,Batter,Albert Belle,UR
I19,2019,Series 2,Batter,Kenny Lofton,UR
I20,2019,Series 2,Batter,Joe Jackson,UR
I21,2019,Series 2,Batter,Roy Campanella,UR
I22,2019,Series 2,Batter,Luis Aparicio,UR
I23,2019,Series 2,Batter,Ron Santo,UR
I24,2019,Series 2,Batter,Joe Morgan,UR
I25,2019,Series 2,Pitcher,Rich Gossage,UR
I26,2019,Series 2,Batter,Dale Murphy,UR
I27,2019,Series 2,Batter,Eddie Murray,UR
I28,2019,Series 2,Batter,Darryl Strawberry,UR
I29,2019,Series 2,Batter,Ellis Burks,UR
I30,2019,Series 2,Pitcher,Tim Lincecum,UR
S1,2019,Series 1,Strategy,Ace In The Hole,R
S2,2019,Series 1,Strategy,Ahead In The Count,C
S3,2019,Series 1,Strategy,Back Burner,C
S4,2019,Series 1,Strategy,Bang Bang,U
S5,2019,Series 1,Strategy,Breathing Room 2.0,U
S6,2019,Series 1,Strategy,Bridging The Gap,R
S7,2019,Series 1,Strategy,Choke Artist,C
S8,2019,Series 1,Strategy,Circus Act,C
S9,2019,Series 1,Strategy,Claustrophobia,C
S10,2019,Series 1,Strategy,Cut The Lights,U
S11,2019,Series 1,Strategy,Daylight Play,C
S12,2019,Series 1,Strategy,Down And Away,U
S13,2019,Series 1,Strategy,Eat The Ball,C
S14,2019,Series 1,Strategy,Effectively Wild,U
S15,2019,Series 1,Strategy,Front Loaded,C
S16,2019,Series 1,Strategy,Get Hyphy,C
S17,2019,Series 1,Strategy,Grab And Go,C
S18,2019,Series 1,Strategy,Grudge Match,U
S19,2019,Series 1,Strategy,Hangin' K's,U
S20,2019,Series 1,Strategy,High And Tight,U
S21,2019,Series 1,Strategy,Jack In The Box,C
S22,2019,Series 1,Strategy,Left For Dead,R
S23,2019,Series 1,Strategy,Ordinary Hero,C
S24,2019,Series 1,Strategy,Pitch Out,C
S25,2019,Series 1,Strategy,Pump Fake,C
S26,2019,Series 1,Strategy,Seems So Simple,C
S27,2019,Series 1,Strategy,Set-Up Man 2.0,U
S28,2019,Series 1,Strategy,Team Chemistry,C
S29,2019,Series 1,Strategy,Throwing Strikes,C
S30,2019,Series 1,Strategy,Bat On Ball,C
S31,2019,Series 1,Strategy,Better 1 Out Than 2,C
S32,2019,Series 1,Strategy,Chain Reaction,U
S33,2019,Series 1,Strategy,Charged Up,C
S34,2019,Series 1,Strategy,Chugga Chugga,C
S35,2019,Series 1,Strategy,Clickbait,C
S36,2019,Series 1,Strategy,Cloud Nine,C
S37,2019,Series 1,Strategy,Disrespected,C
S38,2019,Series 1,Strategy,Do Or Die,C
S39,2019,Series 1,Strategy,Four Corners,C
S40,2019,Series 1,Strategy,Hit The Road Jack,U
S41,2019,Series 1,Strategy,Homeward Bound,C
S42,2019,Series 1,Strategy,Meatball Masher 2.0,R
S43,2019,Series 1,Strategy,Never Enough,C
S44,2019,Series 1,Strategy,On Deck Circle,U
S45,2019,Series 1,Strategy,Opposite Way,U
S46,2019,Series 1,Strategy,Passed Ball,U
S47,2019,Series 1,Strategy,Pitch Count,C
S48,2019,Series 1,Strategy,Pulled It,U
S49,2019,Series 1,Strategy,Rattled,C
S50,2019,Series 1,Strategy,Reading The Ball 2.0,U
S51,2019,Series 1,Strategy,Rib-Eye Steak 2.0,U
S52,2019,Series 1,Strategy,Round 'Em Up,R
S53,2019,Series 1,Strategy,Squash The Bug,R
S54,2019,Series 1,Strategy,Stealing Signs,C
S55,2019,Series 1,Strategy,Unsung Hero,C
S56,2019,Series 1,Strategy,Walk This Way,C
S57,2019,Series 1,Strategy,Wandering Eye,C
S58,2019,Series 1,Strategy,Who Run It?,U
S59,2019,Series 1,Strategy,Did His Homework 2.0,R
S60,2019,Series 1,Strategy,Give And Take,R
S61,2019,Series 1,Strategy,It's A Trap!,C
S62,2019,Series 1,Strategy,The Long Con,C
S63,2019,Series 1,Strategy,Losing Steam,U
S64,2019,Series 1,Strategy,Seeing Is Believing,C
S65,2019,Series 1,Strategy,Afternoon Shade,C
S66,2019,Series 1,Strategy,The Dog Days,R
S67,2019,Series 1,Strategy,Frozen Fingers,C
S68,2019,Series 1,Strategy,Muddy Track,U
S69,2019,Series 1,Strategy,Craig Counsell,R
S70,2019,Series 1,Strategy,Alex Cora,C
S71,2019,Series 2,Strategy,Get Your Game On!,R
S72,2019,Series 2,Strategy,I Have The High Mound,U
S73,2019,Series 2,Strategy,Hey Now!,U
S74,2019,Series 2,Strategy,High Heater,U
S75,2019,Series 2,Strategy,Kids These Days,U
S76,2019,Series 2,Strategy,The Man Is Non-Stop,R
S77,2019,Series 2,Strategy,Missed Stop Sign,U
S78,2019,Series 2,Strategy,Pitcher's Count,U
S79,2019,Series 2,Strategy,Phantom Tag,U
S80,2019,Series 2,Strategy,Wire To Wire,R
S81,2019,Series 2,Strategy,Hitter's Count,U
S82,2019,Series 2,Strategy,Let The Kids Play,U
S83,2019,Series 2,Strategy,Light Tower Power,R
S84,2019,Series 2,Strategy,My Power Has Doubled,U
S85,2019,Series 2,Strategy,Not Throwing Away My Shot,R
S86,2019,Series 2,Strategy,Slump-Buster,U
S87,2019,Series 2,Strategy,Speedy Gets Greedy,U
S88,2019,Series 2,Strategy,Upon Further Review,U
S89,2019,Series 2,Strategy,You Were The Chosen One,U
S90,2019,Series 2,Strategy,You're An All-Star!,R
S91,2019,Series 2,Strategy,Clutch It Up!,U
S92,2019,Series 2,Strategy,Frozen Rope,R
S93,2019,Series 2,Strategy,Go Play!,U
S94,2019,Series 2,Strategy,Hello There,U
S95,2019,Series 2,Strategy,Know Your Role,U
S96,2019,Series 2,Strategy,Now This Is Baseball,U
S97,2019,Series 2,Strategy,Oh I Don't Think So,U
S98,2019,Series 2,Strategy,Prime-Time Performance,R
P1,2019,Series 1,Stadium,Arizona Field,R
P2,2019,Series 1,Stadium,Atlanta Park,C
P3,2019,Series 1,Stadium,Baltimore Yards,U
P4,2019,Series 1,Stadium,Boston Park,C
P5,2019,Series 1,Stadium,Chicago (A) Field,C
P6,2019,Series 1,Stadium,Chicago (N) Field,U
P7,2019,Series 1,Stadium,Cincinnati Park,C
P8,2019,Series 1,Stadium,Cleveland Field,R
P9,2019,Series 1,Stadium,Colorado Field,C
P10,2019,Series 1,Stadium,Detroit Park,U
P11,2019,Series 1,Stadium,Houston Park,R
P12,2019,Series 1,Stadium,Kansas City Stadium,C
P13,2019,Series 1,Stadium,Los Angeles (A) Stadium,C
P14,2019,Series 1,Stadium,Los Angeles (N) Stadium,U
P15,2019,Series 1,Stadium,Miami Park,C
P16,2019,Series 1,Stadium,Milwaukee Park,U
P17,2019,Series 1,Stadium,Minnesota Field,C
P18,2019,Series 1,Stadium,New York (A) Stadium,C
P19,2019,Series 1,Stadium,New York (N) Field,U
P20,2019,Series 1,Stadium,Oakland Stadium,C
P21,2019,Series 1,Stadium,Philadelphia Park,C
P22,2019,Series 1,Stadium,Pittsburgh Park,C
P23,2019,Series 1,Stadium,San Diego Park,U
P24,2019,Series 1,Stadium,San Francisco Park,U
P25,2019,Series 1,Stadium,Seattle Field,C
P26,2019,Series 1,Stadium,St. Louis Stadium,C
P27,2019,Series 1,Stadium,Tampa Bay Field,U
P28,2019,Series 1,Stadium,Texas Park,U
P29,2019,Series 1,Stadium,Toronto Centre,C
P30,2019,Series 1,Stadium,Washington Park,C
P31,2019,Series 2,Stadium,Cleveland Stadium,R
P32,2019,Series 2,Stadium,The Jake In Cleveland,R
